Time,Temperature,Humidity,Speed,Direction,Rain,Sunlight,PM2.5,PM10
00:00:25,31.5,69.61,0.40000000596046448,90,0.20000000298023224,1,7,10
00:01:27,31.48,69.88,1.2000000476837158,90,0.20000000298023224,1,8,10
00:02:31,31.45,69.63,0.300000011920929,0,0.20000000298023224,1,8,10
00:03:34,31.45,69.78,0.600000023841858,135,0.20000000298023224,1,8,10
00:04:37,31.44,69.77,0.20000000298023224,135,0.20000000298023224,1,8,10
00:05:40,31.42,69.77,0.300000011920929,135,0.20000000298023224,1,7,10
00:06:44,31.42,70.17,0.600000023841858,90,0.20000000298023224,1,9,10
00:07:47,31.42,70.14,0,90,0.20000000298023224,1,8,10
00:08:49,31.44,70.13,0.10000000149011612,135,0.20000000298023224,1,8,10
00:09:53,31.46,70.26,0,90,0.20000000298023224,1,8,10
00:10:56,31.44,70.28,0,135,0.20000000298023224,1,8,10
00:11:59,31.4,70.34,0.300000011920929,90,0.20000000298023224,1,9,10
00:13:02,31.37,70.47,0.40000000596046448,90,0.20000000298023224,1,7,10
00:14:06,31.34,70.58,0.10000000149011612,45,0.20000000298023224,1,8,10
00:15:09,31.31,70.68,0.300000011920929,180,0.20000000298023224,1,8,10
00:16:12,31.32,70.88,0,135,0.20000000298023224,1,7,10
00:17:15,31.32,70.8,0.300000011920929,135,0.20000000298023224,1,8,10
00:18:18,31.32,70.88,0.300000011920929,90,0.20000000298023224,1,9,10
00:19:22,31.33,70.85,0.600000023841858,90,0.20000000298023224,1,8,10
00:20:25,31.32,71.03,0.300000011920929,135,0.20000000298023224,1,8,10
00:21:28,31.29,71.06,0.300000011920929,135,0.20000000298023224,1,8,10
00:22:32,31.29,71.36,0.600000023841858,135,0.20000000298023224,1,8,10
00:23:35,31.28,71.34,0.699999988079071,90,0.20000000298023224,1,9,10
00:24:37,31.25,71.5,0.600000023841858,135,0.20000000298023224,1,8,10
00:25:41,31.23,70.8,0.5,270,0.20000000298023224,1,9,10
00:26:44,31.22,70.6,0,135,0.20000000298023224,1,8,10
00:27:47,31.24,70.75,0.5,90,0.20000000298023224,1,8,10
00:28:52,31.22,70.05,0.600000023841858,90,0.20000000298023224,1,7,10
00:29:53,31.19,69.24,0.800000011920929,90,0.20000000298023224,1,7,10
00:30:56,31.18,69.22,0.800000011920929,90,0.20000000298023224,1,6,10
00:31:59,31.17,68.96,0.40000000596046448,315,0.20000000298023224,1,6,10
00:33:02,31.17,68.83,0.40000000596046448,135,0.20000000298023224,1,6,10
00:34:06,31.15,68.86,1.1000000238418579,135,0.20000000298023224,1,6,10
00:35:09,31.13,68.98,0.20000000298023224,135,0.20000000298023224,1,7,10
00:36:14,31.12,68.86,0,135,0.20000000298023224,1,6,10
00:37:15,31.14,68.99,0.300000011920929,135,0.20000000298023224,1,6,10
00:38:18,31.14,69.07,0.600000023841858,45,0.20000000298023224,1,8,10
00:39:21,31.12,69.19,0.5,135,0.20000000298023224,1,6,10
00:40:24,31.1,69.25,0.699999988079071,45,0.20000000298023224,1,6,10
00:41:28,31.08,69.25,0,135,0.20000000298023224,1,6,10
00:42:31,31.09,69.42,0,135,0.20000000298023224,1,7,10
00:43:34,31.1,69.26,0.20000000298023224,90,0.20000000298023224,1,6,10
00:45:40,31.09,69.43,0,135,0.20000000298023224,1,6,10
00:46:43,31.09,69.44,0.5,90,0.20000000298023224,1,7,10
00:47:46,31.08,69.41,0.10000000149011612,135,0.20000000298023224,1,6,10
00:48:50,31.09,69.3,0,135,0.20000000298023224,1,8,10
00:49:53,31.09,69.4,0.40000000596046448,90,0.20000000298023224,1,8,10
00:50:56,31.07,69.57,0.600000023841858,270,0.20000000298023224,1,6,10
00:52:00,31.06,69.75,0.300000011920929,135,0.20000000298023224,1,8,10
00:53:03,31.03,69.94,0.20000000298023224,90,0.20000000298023224,1,8,10
00:54:05,31.02,70.05,0.40000000596046448,135,0.20000000298023224,1,7,10
00:55:08,31.01,70.35,0.20000000298023224,90,0.20000000298023224,1,8,10
00:56:12,31,70.66,0.300000011920929,135,0.20000000298023224,1,7,10
00:57:15,31.01,70.88,0.20000000298023224,135,0.20000000298023224,1,7,10
00:58:19,31,71.22,0.20000000298023224,135,0.20000000298023224,1,6,10
00:59:22,30.99,71.43,0,90,0.20000000298023224,1,7,10
01:00:25,30.97,71.61,0,90,0.20000000298023224,1,7,10
01:01:28,30.94,72.19,0,180,0.20000000298023224,1,7,10
01:02:33,30.93,72.16,0.5,90,0.20000000298023224,1,7,10
01:03:35,30.92,72.14,0.300000011920929,90,0.20000000298023224,1,7,10
01:04:39,30.9,72.42,0.300000011920929,315,0.20000000298023224,1,7,10
01:05:42,30.9,72.4,0.5,90,0.20000000298023224,1,7,10
01:06:45,30.88,72.59,0.10000000149011612,135,0.20000000298023224,1,8,10
01:07:49,30.87,72.59,0.5,135,0.20000000298023224,1,8,10
01:08:52,30.86,72.29,0.5,135,0.20000000298023224,1,7,10
01:09:55,30.85,72.12,0.600000023841858,90,0.20000000298023224,1,7,10
01:10:57,30.85,72.12,0.5,45,0.20000000298023224,1,7,10
01:12:00,30.83,72.03,0.699999988079071,90,0.20000000298023224,1,7,10
01:13:05,30.81,71.62,0.899999976158142,270,0.20000000298023224,1,7,10
01:14:07,30.8,71.89,0.600000023841858,135,0.20000000298023224,1,8,10
01:15:11,30.78,71.9,0,90,0.20000000298023224,1,7,10
01:16:15,30.76,72.02,0.5,315,0.20000000298023224,1,7,10
01:17:18,30.75,72.23,0,135,0.20000000298023224,1,6,10
01:18:21,30.76,72.33,0.800000011920929,90,0.20000000298023224,1,7,10
01:19:24,30.76,72.11,0.40000000596046448,90,0.20000000298023224,1,7,10
01:20:28,30.76,72.36,0.600000023841858,270,0.20000000298023224,1,6,10
01:21:31,30.76,72.33,0,135,0.20000000298023224,1,7,10
01:22:34,30.76,72.08,0.5,315,0.20000000298023224,1,7,10
01:23:37,30.75,72.18,0.899999976158142,45,0.20000000298023224,1,6,10
01:24:42,30.72,72.14,0,90,0.20000000298023224,1,7,10
01:25:44,30.73,72.04,0.699999988079071,135,0.20000000298023224,1,7,10
01:26:47,30.71,72.22,0.699999988079071,135,0.20000000298023224,1,8,10
01:27:50,30.68,72.42,0.5,135,0.20000000298023224,1,6,10
01:28:55,30.65,72.58,0.300000011920929,45,0.20000000298023224,1,7,10
01:29:56,30.65,72.83,0.20000000298023224,45,0.20000000298023224,1,6,10
01:30:59,30.67,73.1,0,90,0.20000000298023224,1,6,10
01:32:03,30.66,72.65,0.600000023841858,90,0.20000000298023224,1,6,10
01:33:06,30.65,72.96,0.300000011920929,90,0.20000000298023224,1,7,10
01:34:11,30.65,72.83,0.10000000149011612,135,0.20000000298023224,1,8,10
01:35:12,30.65,72.88,0.300000011920929,90,0.20000000298023224,1,8,10
01:36:16,30.63,73.13,0.20000000298023224,180,0.20000000298023224,1,6,10
01:37:19,30.62,73.2,0,135,0.20000000298023224,1,6,10
01:38:22,30.61,73.38,0.20000000298023224,0,0.20000000298023224,1,7,10
01:39:25,30.6,73.22,0.10000000149011612,135,0.20000000298023224,1,6,10
01:40:28,30.61,73.17,0.800000011920929,45,0.20000000298023224,1,6,10
01:41:32,30.61,73.38,0,135,0.20000000298023224,1,6,10
01:43:38,30.61,73.47,0,135,0.20000000298023224,1,6,10
01:44:43,30.61,73.6,0.800000011920929,90,0.20000000298023224,1,6,10
01:45:45,30.59,73.72,0.600000023841858,90,0.20000000298023224,1,6,10
01:46:48,30.57,73.91,0.300000011920929,135,0.20000000298023224,1,6,10
01:47:50,30.57,73.91,0.5,135,0.20000000298023224,1,5,10
01:48:54,30.57,74.16,0.300000011920929,135,0.20000000298023224,1,7,10
01:49:57,30.58,74.09,0,135,0.20000000298023224,1,6,10
01:51:00,30.58,74.27,0.5,90,0.20000000298023224,1,6,10
01:52:04,30.56,74.4,0.600000023841858,90,0.20000000298023224,1,6,10
