Time,Temperature,Humidity,Speed,Direction,Rain,Sunlight,PM2.5,PM10
00:00:20,32.18,53.27,0,90,0,0,10,10
00:01:24,32.18,53.21,0,90,0,0,10,10
00:02:26,32.18,53.25,0,90,0,0,11,10
00:03:29,32.18,53.05,0,90,0,0,10,10
00:04:31,32.18,53.18,0,90,0,0,9,10
00:05:34,32.18,53.11,0,90,0,0,8,10
00:06:36,32.18,53.13,0,90,0,0,9,10
00:07:39,32.19,53.26,0,90,0,0,8,10
00:08:42,32.19,53.27,0,90,0,0,10,10
00:09:44,32.19,53.38,0,90,0,0,8,10
00:10:46,32.19,53.38,0,90,0,0,11,10
00:11:48,32.19,53.27,0,90,0,0,8,10
00:12:51,32.19,53.31,0,90,0,0,10,10
00:13:53,32.19,53.38,0,90,0,0,10,10
00:14:56,32.19,53.35,0,90,0,0,9,10
00:15:59,32.19,53.37,0,90,0,0,8,10
00:17:02,32.19,53.34,0,90,0,0,10,10
00:18:05,32.18,53.26,0,90,0,0,10,10
00:19:08,32.19,53.37,0,90,0,0,10,10
00:20:11,32.19,53.37,0,90,0,0,10,10
00:21:13,32.19,53.4,0,90,0,0,11,10
00:22:16,32.19,53.45,0,90,0,0,9,10
00:23:19,32.19,53.47,0,90,0,0,10,10
00:24:22,32.18,53.3,0,90,0,0,9,10
00:25:24,32.19,53.28,0,90,0,0,8,10
00:26:26,32.18,53.28,0,90,0,0,9,10
00:27:28,32.18,53.36,0,90,0,0,10,10
00:28:31,32.19,53.32,0,90,0,0,9,10
00:29:33,32.19,53.52,0,90,0,0,9,10
00:30:35,32.19,53.42,0,90,0,0,8,10
00:31:37,32.18,53.47,0,90,0,0,8,10
00:32:39,32.19,53.52,0,90,0,0,9,10
00:33:42,32.18,53.48,0,90,0,0,8,10
00:34:44,32.19,53.48,0,90,0,0,9,10
00:35:46,32.18,53.52,0,90,0,0,9,10
00:36:48,32.18,53.56,0,90,0,0,8,10
00:37:51,32.18,53.55,0,90,0,0,8,10
00:38:53,32.18,53.52,0,90,0,0,9,10
00:39:57,32.17,53.72,0,90,0,0,8,10
00:40:58,32.17,53.65,0,90,0,0,9,10
00:42:01,32.17,53.6,0,90,0,0,8,10
00:43:05,32.17,53.61,0,90,0,0,8,10
00:44:06,32.17,53.59,0,90,0,0,8,10
00:45:09,32.17,53.65,0,90,0,0,9,10
00:46:12,32.17,53.48,0,90,0,0,8,10
00:47:15,32.18,53.59,0,90,0,0,8,10
00:48:16,32.18,53.64,0,90,0,0,10,10
00:49:20,32.18,53.74,0,90,0,0,8,10
00:50:21,32.18,53.76,0,90,0,0,8,10
00:51:23,32.18,53.73,0,90,0,0,7,10
00:52:28,32.18,53.72,0,90,0,0,8,10
00:53:29,32.18,53.71,0,90,0,0,9,10
00:54:31,32.18,53.76,0,90,0,0,8,10
00:55:35,32.18,53.82,0,90,0,0,8,10
00:56:36,32.18,53.76,0,90,0,0,8,10
00:57:39,32.18,53.8,0,90,0,0,9,10
00:58:42,32.18,53.69,0,90,0,0,9,10
00:59:45,32.18,53.67,0,90,0,0,8,10
01:00:48,32.18,53.81,0,90,0,0,7,10
01:01:51,32.19,53.83,0,90,0,0,9,10
01:02:55,32.18,53.78,0,90,0,0,8,10
01:03:56,32.18,53.75,0,90,0,0,7,10
01:04:59,32.18,53.81,0,90,0,0,8,10
01:06:03,32.18,53.82,0,90,0,0,10,10
01:07:04,32.18,53.89,0,90,0,0,9,10
01:08:08,32.17,53.95,0,90,0,0,9,10
01:09:09,32.17,53.86,0,90,0,0,8,10
01:10:12,32.18,53.93,0,90,0,0,8,10
01:11:14,32.17,54.04,0,90,0,0,9,10
01:12:18,32.18,53.91,0,90,0,0,8,10
01:13:19,32.17,53.98,0,90,0,0,9,10
01:14:21,32.18,53.94,0,90,0,0,8,10
01:15:24,32.18,53.85,0,90,0,0,9,10
01:16:27,32.18,53.83,0,90,0,0,8,10
01:17:31,32.18,53.77,0,90,0,0,9,10
01:18:32,32.18,53.89,0,90,0,0,8,10
01:19:34,32.18,54.02,0,90,0,0,8,10
01:20:38,32.18,54.09,0,90,0,0,9,10
01:21:40,32.18,54.15,0,90,0,0,9,10
01:22:43,32.18,54.22,0,90,0,0,9,10
01:23:45,32.18,54.17,0,90,0,0,8,10
01:24:49,32.17,54.19,0,90,0,0,9,10
01:25:50,32.17,54.22,0,90,0,0,7,10
01:26:53,32.17,54.2,0,90,0,0,10,10
01:27:57,32.17,54.15,0,90,0,0,7,10
01:28:58,32.17,54.21,0,90,0,0,8,10
01:30:01,32.17,54.23,0,90,0,0,8,10
01:31:04,32.17,54.2,0,90,0,0,9,10
01:32:07,32.17,54.28,0,90,0,0,9,10
01:33:10,32.17,54.3,0,90,0,0,8,10
01:34:12,32.16,54.39,0,90,0,0,9,10
01:35:14,32.16,54.29,0,90,0,0,9,10
01:36:18,32.17,54.34,0,90,0,0,7,10
01:37:19,32.17,54.35,0,90,0,0,8,10
01:38:21,32.17,54.38,0,90,0,0,8,10
01:39:26,32.17,54.27,0,90,0,0,8,10
