Time,Temperature,Humidity,Speed,Direction,Rain,Sunlight,PM2.5,PM10
00:00:23,33.58,58.55,0,135,0.20000000298023224,0,14,10
00:01:25,33.61,58.44,0,135,0.20000000298023224,0,14,10
00:02:28,33.63,58.13,0,135,0.20000000298023224,0,13,10
00:03:31,33.62,58.27,0,135,0.20000000298023224,0,14,10
00:04:34,33.61,57.96,0,135,0.20000000298023224,0,13,10
00:05:37,33.62,57.89,0,135,0.20000000298023224,0,14,10
00:06:40,33.63,57.81,0,135,0.20000000298023224,0,13,10
00:07:44,33.64,57.82,0,135,0.20000000298023224,0,12,10
00:08:46,33.63,58.58,0,135,0.20000000298023224,0,15,10
00:09:50,33.59,58.54,0,135,0.20000000298023224,0,14,10
00:10:53,33.6,58.27,0,135,0.20000000298023224,0,13,10
00:11:56,33.6,58.01,0,135,0.20000000298023224,0,14,10
00:12:59,33.57,58.19,0,135,0.20000000298023224,0,14,10
00:14:02,33.57,58.2,0,135,0.20000000298023224,0,15,10
00:15:07,33.56,58.27,0,135,0.20000000298023224,0,14,10
00:17:12,33.57,57.96,0,135,0.20000000298023224,0,12,10
00:18:15,33.59,57.93,0,135,0.20000000298023224,0,13,10
00:19:19,33.58,58.04,0,135,0.20000000298023224,0,15,10
00:20:22,33.57,58.08,0,135,0.20000000298023224,0,14,10
00:21:25,33.56,57.99,0,135,0.20000000298023224,0,15,10
00:22:28,33.55,57.73,0,135,0.20000000298023224,0,14,10
00:23:32,33.52,58.25,0,135,0.20000000298023224,0,13,10
00:24:36,33.5,57.51,0,135,0.20000000298023224,0,15,10
00:25:37,33.52,57.5,0,135,0.20000000298023224,0,14,10
00:26:40,33.51,57.52,0.10000000149011612,135,0.20000000298023224,0,13,10
00:27:43,33.49,57.62,0,135,0.20000000298023224,0,14,10
00:28:47,33.5,57.52,0,135,0.20000000298023224,0,12,10
00:29:49,33.51,57.35,0,135,0.20000000298023224,0,12,10
00:30:53,33.53,57.39,0,135,0.20000000298023224,0,14,10
00:31:56,33.53,57.39,0,135,0.20000000298023224,0,12,10
00:32:58,33.56,57.45,0,135,0.20000000298023224,0,14,10
00:34:02,33.54,57.93,0,135,0.20000000298023224,0,13,10
00:35:06,33.51,57.78,0,135,0.20000000298023224,0,13,10
00:36:09,33.49,58.28,0.300000011920929,135,0.20000000298023224,0,13,10
00:37:11,33.46,58.19,0,135,0.20000000298023224,0,14,10
00:38:15,33.45,58.1,0,135,0.20000000298023224,0,12,10
00:39:18,33.44,57.63,0,135,0.20000000298023224,0,12,10
00:40:22,33.45,57.96,0,135,0.20000000298023224,0,12,10
00:41:25,33.41,58.1,0.300000011920929,90,0.20000000298023224,0,12,10
00:42:28,33.41,57.7,0,135,0.20000000298023224,0,14,10
00:43:32,33.4,57.94,0.300000011920929,135,0.20000000298023224,0,12,10
00:44:35,33.37,57.75,0,135,0.20000000298023224,0,14,10
00:45:38,33.37,57.91,0.300000011920929,135,0.20000000298023224,0,13,10
00:46:41,33.36,57.61,0.20000000298023224,135,0.20000000298023224,0,15,10
00:47:45,33.36,57.94,0.300000011920929,90,0.20000000298023224,0,12,10
00:48:48,33.35,57.89,0.40000000596046448,135,0.20000000298023224,0,13,10
00:49:51,33.35,57.84,0.40000000596046448,135,0.20000000298023224,0,13,10
00:50:54,33.33,57.83,0,135,0.20000000298023224,0,13,10
00:51:57,33.31,58.18,0,135,0.20000000298023224,0,13,10
00:53:02,33.31,57.8,0,135,0.20000000298023224,0,12,10
00:54:03,33.34,57.87,0.40000000596046448,135,0.20000000298023224,0,13,10
00:55:06,33.33,57.99,0.300000011920929,90,0.20000000298023224,0,13,10
00:56:09,33.34,57.89,0,135,0.20000000298023224,0,14,10
00:57:12,33.34,57.87,0,135,0.20000000298023224,0,13,10
00:58:15,33.33,57.89,0.300000011920929,90,0.20000000298023224,0,13,10
00:59:18,33.34,57.94,0,135,0.20000000298023224,0,14,10
01:00:22,33.31,58.27,0.300000011920929,135,0.20000000298023224,0,13,10
01:01:25,33.26,58.12,0.600000023841858,135,0.20000000298023224,0,13,10
01:02:29,33.22,58.34,0.5,135,0.20000000298023224,0,15,10
01:03:32,33.2,58.53,0.600000023841858,90,0.20000000298023224,0,13,10
01:04:36,33.18,58.77,0.40000000596046448,135,0.20000000298023224,0,14,10
01:05:39,33.16,58.87,0,135,0.20000000298023224,0,13,10
01:06:43,33.15,58.97,0,135,0.20000000298023224,0,13,10
01:07:45,33.15,58.81,0.5,135,0.20000000298023224,0,13,10
01:08:48,33.18,58.56,0,90,0.20000000298023224,0,13,10
