Time,Temperature,Humidity,Speed,Direction,Rain,Sunlight,PM2.5,PM10
00:00:50,31.83,73.13,0,135,0.20000000298023224,1,9,10
00:01:51,31.81,73.21,0,135,0.20000000298023224,1,7,10
00:02:54,31.82,73.44,0,135,0.20000000298023224,1,9,10
00:03:57,31.82,73.21,0,180,0.20000000298023224,1,9,10
00:05:01,31.82,73.73,0,135,0.20000000298023224,1,8,10
00:06:04,31.82,73.53,0,135,0.20000000298023224,1,9,10
00:07:08,31.83,73.45,0,135,0.20000000298023224,1,8,10
00:08:11,31.82,73.46,0.40000000596046448,135,0.20000000298023224,1,8,10
00:09:14,31.79,73.71,0.40000000596046448,135,0.20000000298023224,1,9,10
00:10:17,31.78,73.79,0,90,0.20000000298023224,1,9,10
00:11:21,31.76,74.29,0.300000011920929,270,0.20000000298023224,1,9,10
00:12:23,31.75,74.05,0,135,0.20000000298023224,1,9,10
00:13:26,31.76,74.01,0.5,90,0.20000000298023224,1,8,10
00:14:29,31.73,74.18,0.5,135,0.20000000298023224,1,9,10
00:15:32,31.71,74.5,0.10000000149011612,135,0.20000000298023224,1,10,10
00:16:35,31.71,74.56,0.600000023841858,135,0.20000000298023224,1,9,10
00:17:38,31.69,75.05,0,135,0.20000000298023224,1,8,10
00:18:41,31.65,75,0,135,0.20000000298023224,1,9,10
00:19:44,31.65,75.31,0,135,0.20000000298023224,1,9,10
00:20:47,31.65,75.19,0,315,0.20000000298023224,1,10,10
00:21:52,31.65,75.31,0.40000000596046448,135,0.20000000298023224,1,10,10
00:22:53,31.64,75.16,0.10000000149011612,135,0.20000000298023224,1,10,10
00:23:57,31.66,75.2,0,135,0.20000000298023224,1,10,10
00:25:00,31.66,75.64,0.300000011920929,135,0.20000000298023224,1,11,10
00:26:03,31.65,75.57,0,135,0.20000000298023224,1,9,10
00:28:12,31.62,76.17,0.10000000149011612,135,0.20000000298023224,1,9,10
00:29:13,31.6,76.27,0,135,0.20000000298023224,1,9,10
00:30:16,31.59,76.33,0,135,0.20000000298023224,1,9,10
00:31:19,31.6,76.19,0,135,0.20000000298023224,1,9,10
00:32:22,31.61,76.52,0.600000023841858,90,0.20000000298023224,1,9,10
00:33:25,31.6,76.7,0,135,0.20000000298023224,1,9,10
00:34:29,31.58,77.19,0,135,0.20000000298023224,1,9,10
00:35:32,31.57,77.08,0,135,0.20000000298023224,1,11,10
00:36:35,31.59,77.29,0,135,0.20000000298023224,1,9,10
00:37:39,31.58,77.63,0,135,0.20000000298023224,1,10,10
00:38:42,31.56,77.78,0,135,0.20000000298023224,1,10,10
00:39:45,31.52,78.04,0,135,0.20000000298023224,1,9,10
00:40:47,31.47,78.33,0,135,0.20000000298023224,1,11,10
00:41:50,31.41,79.24,0,135,0.20000000298023224,1,8,10
00:42:53,31.41,79.3,0,135,0.20000000298023224,1,9,10
00:43:56,31.39,79.37,0,135,0.20000000298023224,1,9,10
00:44:59,31.38,79.61,0.20000000298023224,90,0.20000000298023224,1,9,10
00:46:04,31.36,79.48,0.20000000298023224,135,0.20000000298023224,1,9,10
00:47:06,31.34,79.56,0,90,0.20000000298023224,1,10,10
00:48:09,31.34,79.42,0,90,0.20000000298023224,1,10,10
00:49:12,31.35,79.44,0,135,0.20000000298023224,1,10,10
00:50:16,31.35,79.63,0,135,0.20000000298023224,1,9,10
00:51:18,31.34,79.39,0.40000000596046448,135,0.20000000298023224,1,10,10
00:52:21,31.34,79.44,0.10000000149011612,135,0.20000000298023224,1,9,10
00:53:24,31.35,79.43,0,135,0.20000000298023224,1,10,10
00:54:27,31.34,79.79,0.20000000298023224,135,0.20000000298023224,1,8,10
