Time,Temperature,Humidity,Speed,Direction,Rain,Sunlight,PM2.5,PM10
00:00:06,27.72,100,0,90,0.20000000298023224,1,30,10
00:01:10,27.7,100,0,90,0.20000000298023224,1,28,10
00:02:13,27.69,100,0.10000000149011612,90,0.20000000298023224,1,30,10
00:03:17,27.68,100,0.40000000596046448,90,0.20000000298023224,1,28,10
00:04:20,27.67,100,0.300000011920929,90,0.20000000298023224,1,28,10
00:05:25,27.66,100,0.300000011920929,90,0.20000000298023224,1,31,10
00:06:27,27.66,100,0.300000011920929,90,0.20000000298023224,1,29,10
00:07:31,27.65,100,0.300000011920929,90,0.20000000298023224,1,30,10
00:08:34,27.64,100,0.40000000596046448,90,0.20000000298023224,1,32,10
00:10:41,27.64,100,0,135,0.20000000298023224,1,32,10
00:11:44,27.64,100,0.10000000149011612,135,0.20000000298023224,1,31,10
00:12:47,27.64,100,0.40000000596046448,90,0.20000000298023224,1,32,10
00:13:50,27.63,100,0,90,0.20000000298023224,1,32,10
00:14:53,27.64,100,0,90,0.20000000298023224,1,34,10
00:15:56,27.64,100,0.40000000596046448,90,0.20000000298023224,1,32,10
00:17:00,27.63,100,0.300000011920929,90,0.20000000298023224,1,32,10
00:18:03,27.62,100,0.300000011920929,90,0.20000000298023224,1,31,10
00:19:07,27.61,100,0.600000023841858,90,0.20000000298023224,1,31,10
00:20:10,27.61,100,0,135,0.20000000298023224,1,31,10
00:21:13,27.61,100,0.10000000149011612,135,0.20000000298023224,1,31,10
00:22:19,27.6,100,0,90,0.20000000298023224,1,31,10
00:23:20,27.6,100,0.5,135,0.20000000298023224,1,32,10
00:24:23,27.59,100,0.5,90,0.20000000298023224,1,32,10
00:25:27,27.58,100,0.40000000596046448,90,0.20000000298023224,1,33,10
00:26:30,27.56,100,0.800000011920929,135,0.20000000298023224,1,31,10
00:27:33,27.55,100,0.20000000298023224,90,0.20000000298023224,1,34,10
00:28:37,27.54,100,0.20000000298023224,90,0.20000000298023224,1,34,10
00:29:40,27.53,100,0.10000000149011612,90,0.20000000298023224,1,30,10
00:30:44,27.54,100,0,180,0.20000000298023224,1,32,10
00:31:47,27.56,100,0,135,0.20000000298023224,1,32,10
00:32:52,27.57,100,0,135,0.20000000298023224,1,33,10
00:33:53,27.57,100,0,135,0.20000000298023224,1,33,10
00:34:57,27.56,100,0,90,0.20000000298023224,1,29,10
00:36:00,27.55,100,0.40000000596046448,90,0.20000000298023224,1,29,10
00:37:04,27.54,100,0.10000000149011612,135,0.20000000298023224,1,28,10
00:38:07,27.53,100,1,90,0.20000000298023224,1,28,10
00:39:11,27.53,100,0.300000011920929,90,0.20000000298023224,1,29,10
00:40:14,27.52,100,0.300000011920929,90,0.20000000298023224,1,29,10
00:41:16,27.52,100,0.5,90,0.20000000298023224,1,30,10
00:42:21,27.5,100,0,135,0.20000000298023224,1,27,10
00:43:23,27.51,100,0,135,0.20000000298023224,1,30,10
00:44:26,27.5,100,0.20000000298023224,135,0.20000000298023224,1,29,10
00:45:30,27.5,100,0,135,0.20000000298023224,1,29,10
00:46:32,27.5,100,0.20000000298023224,135,0.20000000298023224,1,28,10
00:47:37,27.52,100,0.40000000596046448,90,0.20000000298023224,1,29,10
00:48:39,27.53,100,0,135,0.20000000298023224,1,28,10
00:49:42,27.53,100,0.20000000298023224,90,0.20000000298023224,1,26,10
00:50:46,27.53,100,0,90,0.20000000298023224,1,25,10
00:51:49,27.55,100,0,90,0.20000000298023224,1,27,10
00:52:53,27.55,100,0,90,0.20000000298023224,1,28,10
00:53:56,27.56,100,0,90,0.20000000298023224,1,26,10
00:55:01,27.56,100,0.5,90,0.20000000298023224,1,30,10
00:56:03,27.56,100,0.5,90,0.20000000298023224,1,28,10
00:57:06,27.56,100,0.300000011920929,90,0.20000000298023224,1,31,10
00:58:09,27.55,100,0.40000000596046448,90,0.20000000298023224,1,34,10
00:59:13,27.55,100,0.600000023841858,90,0.20000000298023224,1,32,10
01:00:15,27.54,100,0.5,90,0.20000000298023224,1,31,10
01:01:20,27.54,100,0.20000000298023224,90,0.20000000298023224,1,32,10
01:02:21,27.53,100,0.600000023841858,90,0.20000000298023224,1,28,10
01:03:24,27.53,100,0.40000000596046448,135,0.20000000298023224,1,30,10
01:04:28,27.51,100,0.10000000149011612,135,0.20000000298023224,1,29,10
01:05:31,27.49,100,0,135,0.20000000298023224,1,31,10
01:06:34,27.48,100,0.40000000596046448,135,0.20000000298023224,1,27,10
01:07:38,27.47,100,0.300000011920929,90,0.20000000298023224,1,29,10
01:08:41,27.46,100,0.10000000149011612,90,0.20000000298023224,1,28,10
01:09:44,27.47,100,0.300000011920929,90,0.20000000298023224,1,29,10
01:10:48,27.46,100,0.5,90,0.20000000298023224,1,30,10
01:11:51,27.45,100,0,90,0.20000000298023224,1,27,10
01:12:54,27.45,100,0,90,0.20000000298023224,1,28,10
01:13:57,27.45,100,0,90,0.20000000298023224,1,29,10
01:15:00,27.46,100,0,135,0.20000000298023224,1,29,10
01:16:03,27.47,100,0,135,0.20000000298023224,1,32,10
01:17:06,27.49,100,0,135,0.20000000298023224,1,31,10
01:18:10,27.51,100,0,135,0.20000000298023224,1,28,10
01:19:13,27.52,100,0,135,0.20000000298023224,1,31,10
01:21:20,27.5,100,0.300000011920929,135,0.20000000298023224,1,29,10
01:22:24,27.49,100,0,135,0.20000000298023224,1,28,10
01:23:27,27.47,100,0.600000023841858,90,0.20000000298023224,1,28,10
01:24:31,27.47,100,0.899999976158142,90,0.20000000298023224,1,27,10
01:25:34,27.46,100,0.10000000149011612,135,0.20000000298023224,1,27,10
01:26:37,27.45,100,0.10000000149011612,90,0.20000000298023224,1,27,10
01:27:40,27.45,100,0.300000011920929,135,0.20000000298023224,1,26,10
01:28:44,27.45,100,0,135,0.20000000298023224,1,27,10
01:29:47,27.46,100,0.40000000596046448,90,0.20000000298023224,1,26,10
01:30:50,27.47,100,0,135,0.20000000298023224,1,24,10
01:31:54,27.49,100,0,135,0.20000000298023224,1,26,10
01:32:57,27.48,100,0,135,0.20000000298023224,1,23,10
01:34:00,27.49,100,0.20000000298023224,90,0.20000000298023224,1,22,10
01:35:03,27.49,100,0,135,0.20000000298023224,1,24,10
