Time,Temperature,Humidity,Speed,Direction,Rain,Sunlight,PM2.5,PM10
00:00:19,31.61,58.23,0,90,0,0,10,10
00:01:22,31.61,58.28,0,90,0,0,8,10
00:02:23,31.62,58.26,0,90,0,0,9,10
00:03:26,31.61,58.28,0,90,0,0,11,10
00:04:29,31.61,58.25,0,90,0,0,11,10
00:05:32,31.62,58.31,0,90,0,0,10,10
00:06:36,31.61,58.35,0,90,0,0,10,10
00:07:38,31.61,58.31,0,90,0,0,10,10
00:08:39,31.61,58.4,0,90,0,0,10,10
00:09:43,31.61,58.37,0,90,0,0,10,10
00:10:44,31.61,58.41,0,90,0,0,10,10
00:11:46,31.61,58.45,0,90,0,0,11,10
00:12:51,31.6,58.53,0,90,0,0,9,10
00:13:52,31.6,58.44,0,90,0,0,10,10
00:14:54,31.6,58.49,0,90,0,0,11,10
00:15:58,31.6,58.45,0,90,0,0,9,10
00:18:02,31.59,58.43,0,90,0,0,11,10
00:19:04,31.6,58.5,0,90,0,0,10,10
00:20:07,31.6,58.55,0,90,0,0,10,10
00:21:10,31.59,58.47,0,90,0,0,10,10
00:22:12,31.59,58.49,0,90,0,0,11,10
00:24:18,31.59,58.57,0,90,0,0,10,10
00:25:21,31.59,58.58,0,90,0,0,10,10
00:26:23,31.59,58.51,0,90,0,0,9,10
00:27:26,31.59,58.5,0,90,0,0,9,10
00:28:29,31.59,58.59,0,90,0,0,9,10
00:29:32,31.58,58.54,0,90,0,0,11,10
00:30:34,31.59,58.59,0,90,0,0,10,10
00:31:37,31.59,58.55,0,90,0,0,9,10
00:32:42,31.58,58.63,0,90,0,0,11,10
00:33:43,31.58,58.57,0,90,0,0,11,10
00:34:45,31.58,58.65,0,90,0,0,9,10
00:35:49,31.58,58.76,0,90,0,0,9,10
00:36:51,31.58,58.54,0,90,0,0,10,10
00:37:54,31.58,58.6,0,90,0,0,9,10
00:38:57,31.58,58.6,0,90,0,0,12,10
00:39:58,31.58,58.82,0,90,0,0,10,10
00:41:01,31.57,58.74,0,90,0,0,11,10
00:42:05,31.57,58.77,0,90,0,0,10,10
00:43:06,31.58,58.76,0,90,0,0,12,10
00:44:09,31.57,58.64,0,90,0,0,12,10
00:45:12,31.58,58.75,0,90,0,0,11,10
00:46:15,31.58,58.74,0,90,0,0,11,10
00:47:18,31.58,58.69,0,90,0,0,10,10
00:48:21,31.58,58.99,0,90,0,0,12,10
00:49:23,31.58,58.79,0,90,0,0,11,10
00:50:26,31.58,58.81,0,90,0,0,11,10
00:51:29,31.58,58.7,0,90,0,0,10,10
00:52:32,31.57,58.79,0,90,0,0,11,10
00:54:36,31.57,58.69,0,90,0,0,10,10
00:55:39,31.57,58.84,0,90,0,0,11,10
00:56:43,31.57,58.82,0,90,0,0,11,10
00:57:44,31.56,58.7,0,90,0,0,11,10
00:58:46,31.56,58.95,0,90,0,0,13,10
00:59:49,31.57,58.81,0,90,0,0,10,10
01:00:52,31.57,58.82,0,90,0,0,11,10
01:01:56,31.57,58.84,0,90,0,0,11,10
01:02:57,31.56,58.87,0,90,0,0,10,10
01:03:59,31.56,58.91,0,90,0,0,11,10
01:05:02,31.56,58.85,0,90,0,0,12,10
01:06:06,31.57,58.83,0,90,0,0,12,10
01:07:07,31.56,58.89,0,90,0,0,11,10
01:08:10,31.56,58.8,0,90,0,0,11,10
01:09:12,31.56,58.81,0,90,0,0,10,10
01:10:15,31.57,58.77,0,90,0,0,12,10
01:11:18,31.57,58.79,0,90,0,0,10,10
01:12:20,31.57,58.84,0,90,0,0,10,10
01:13:23,31.57,58.82,0,90,0,0,10,10
01:14:25,31.56,58.86,0,90,0,0,10,10
01:15:28,31.57,58.86,0,90,0,0,9,10
01:16:31,31.57,58.81,0,90,0,0,10,10
01:17:33,31.56,58.8,0,90,0,0,11,10
01:18:35,31.57,58.82,0,90,0,0,10,10
01:19:38,31.56,58.82,0,90,0,0,10,10
01:20:40,31.56,58.84,0,90,0,0,13,10
