Time,Temperature,Humidity,Speed,Direction,Rain,Sunlight,PM2.5,PM10
00:01:04,30.95,75.02,0.20000000298023224,45,0.20000000298023224,1,7,10
00:02:07,30.93,75.38,0,135,0.20000000298023224,1,7,10
00:03:10,30.93,75.08,0,135,0.20000000298023224,1,8,10
00:04:14,30.92,75.05,0,135,0.20000000298023224,1,8,10
00:05:19,30.93,75.5,0,135,0.20000000298023224,1,8,10
00:06:20,30.91,75.52,0,45,0.20000000298023224,1,7,10
00:07:24,30.88,75.4,0,315,0.20000000298023224,1,7,10
00:08:27,30.89,75.55,0.300000011920929,135,0.20000000298023224,1,7,10
00:09:30,30.89,75.62,0,135,0.20000000298023224,1,6,10
00:10:33,30.89,75.74,0,90,0.20000000298023224,1,8,10
00:11:37,30.86,75.69,0,180,0.20000000298023224,1,7,10
00:12:40,30.86,75.46,0,135,0.20000000298023224,1,7,10
00:13:43,30.84,75.82,0,135,0.20000000298023224,1,7,10
00:14:46,30.83,75.76,0.5,315,0.20000000298023224,1,6,10
00:15:49,30.81,76.12,0,135,0.20000000298023224,1,6,10
00:16:52,30.81,75.69,0,135,0.20000000298023224,1,6,10
00:17:55,30.83,75.63,0,135,0.20000000298023224,1,7,10
00:18:58,30.84,75.83,0,135,0.20000000298023224,1,7,10
00:20:02,30.83,75.84,0,135,0.20000000298023224,1,8,10
00:21:05,30.79,76,0.40000000596046448,135,0.20000000298023224,1,6,10
00:22:08,30.75,76.21,0.300000011920929,135,0.20000000298023224,1,8,10
00:23:11,30.73,76.07,0,135,0.20000000298023224,1,7,10
00:24:14,30.72,76.21,0.20000000298023224,90,0.20000000298023224,1,7,10
00:25:18,30.71,76.24,0,135,0.20000000298023224,1,7,10
00:26:21,30.7,76.49,0.10000000149011612,135,0.20000000298023224,1,6,10
00:27:24,30.69,76.31,0.20000000298023224,90,0.20000000298023224,1,7,10
00:28:27,30.69,76.51,0,90,0.20000000298023224,1,9,10
00:29:31,30.68,76.7,0,135,0.20000000298023224,1,7,10
00:30:34,30.68,76.49,0,135,0.20000000298023224,1,7,10
00:31:38,30.69,76.32,0.40000000596046448,90,0.20000000298023224,1,7,10
00:32:41,30.68,76.57,0,135,0.20000000298023224,1,7,10
